6.54986467590952,13.3,0.119385707939511,0.138374853785787,0.285854537296655
16.8072495180989,38.4,0.29629975626554,0.300160792594304,0.192688220455338
2.01119593548443,5.4,0.010825123078872,0.0317377666164461,0.0105752423432709
5.68222107662456,15,0.104777677653037,0.148189845687397,0.0631588124188771
0.764317877706533,2.4,0.0989464726544105,0.0066179458499392,0.0937780445941673
4.19100768963091,13.9,0.0241664357792523,0.128256895756489,0.0887932819100839
0,0,0,0,0
13.9654899337943,29.6,0.140901164736201,0.226992465993397,0.0653514488650683
14.0628459553405,40.7,0.0761892555234541,0.185137035506921,0.0987110215340922
2.61241789779646,7.6,0.0246790497986376,0.0473623484939001,0.0337990828498483
11.0086660078652,31.4,0.209049940123146,0.0321315862416804,0.204391640162347
5.1374029519699,12.7,0.0483328487800999,0.00882431883583914,0.132364984797546
12.8773303275033,35.6,0.294139358814491,0.190422372783969,0.153133334180677
1.34096301894639,3.5,0.00988081092089842,0.0469667925709935,0.00854373135430564
4.83868877805848,14.5,0.0101312130109246,0.0721759821754087,0.0306711617780641
6.5912614325884,19.3,0.0972768548754252,0.126275802630159,0.027397154132577
6.50391490495602,15.9,0.108369023035015,0.151506817914814,0.0363251057014642
0,0,0,0,0
0,0,0,0,0
9.74893001121848,24.1,0.0892083728814938,0.129056011872576,0.0248184295930409
6.27372587571663,21.3,0.0702740286280656,0.119310767548677,0.087481150965666
2.88112982888816,7.2,0.0255278838427886,0.0359951962253955,0.0763814386262824
4.65334679167977,12.6,0.043765084923738,0.0496001366480449,0.0794342293772882
9.5663045016444,20,0.0897539653768719,0.021300909293916,0.126482264932282
5.50147087770006,13.6,0.0498906549823074,0.0154425883017123,0.111958573040453
7.57447867993087,15.5,0.0514851188593718,0.0243149469091936,0.144578120446918
1.15159967791842,3.4,0.0159107447851501,0.0328451156685269,0.0298693064039751
2.88932203435024,9.1,0.0125261640576834,0.0208656589111783,0.0327012416225217
2.75225527357276,7.1,0.0163533473459773,0.0386033191508286,0.0467897879353565
6.50665393689763,16.5,0.0666494781762291,0.0666588394520528,0.0811016536529715
11.1213553784845,25.6,0.0873578737164232,0.114853118222679,0.0211991202245411
6.43186668789933,15.9,0.0836494601755119,0.129056011872576,0.0397095358912555
9.3927050997521,27,0.120839773434984,0.181697124735894,0.0489184832090285
3.50293383530798,10,0.0210513119375233,0.0520571258851099,0.0115439351749582
5.78443051333806,15.5,0.0140150483915747,0.0547958510276695,0.0547451182499591
4.5956105539565,13.1,0.0638712620422732,0.0358606694104076,0.0522169416957231
8.64925640524296,24.2,0.0757935936086721,0.0580775082530766,0.133673016815253
6.53444022781669,13.7,0.0546454828105273,0.0436492351007042,0.134072830436568
0,0,0,0,0
0,0,0,0,0
10.5102114847678,32.2,0.0769703623894524,0.0367046149984539,0.145345088993934
1.66613324797268,3.4,0.00933903200940693,0.0422028668897761,0.0379214980879664
2.6982485902054,9.1,0.00965816026053522,0.0246792984156799,0.0617795002818131
18.7983219754027,49.2,0.117720505428131,0.151759849674591,0.028749725385039
12.0426590238052,24.1,0.105183091183206,0.165819862424916,0.0103621448759415
5.78901781589306,19.2,0.0631123546470175,0.099892216015336,0.00739942005841735
0,0,0,0,0
0,0,0,0,0
12.686642940152,39.5,0.101413332977474,0.162745828609578,0.0323851551788863
11.2187181247964,33.2,0.0734525884160834,0.0711977974809793,0.0480467374989408
19.4050415192454,48,0.145466689415825,0.0236640270962604,0.0541390402938296
9.07738448513167,20.2,0.0511980587329069,0.0393989282235144,0.0721145222467204
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.22115882408869,14,0.0157717569235182,0.0263090959983598,0.0427521980817148
9.15417440793593,18.9,0.0408761438562219,0.0315263538138491,0.068834127325802
13.7566909340344,52.5,0.181768717755534,0.198742871029722,0.175491213926511
12.4881034297738,37.1,0.171831819832858,0.173287996557835,0.19352262117256
8.44078841642824,29.6,0.0323152181270457,0.0821561495192218,0.0214172004595754
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10.2090957662095,22.9,0.0798914743146203,0.155599833822124,0.0207079455101703
9.7868278824142,19.8,0.0656973928662179,0.129105808116021,0.0134190850394029
9.00437267513552,23,0.0485595526886392,0.0661862707430037,0.0568172603949603
5.37761352950612,14.8,0.0406291497235197,0.023526522839205,0.0312976187944183
8.00715589048605,20.9,0.0473847614368336,0.0381529606651198,0.089334145019085
7.05837993258561,17.9,0.0369195760442442,0.0373395132574888,0.107040574917518
0,0,0,0,0
6.33173823613304,21,0.0120832178896262,0.0246647737295705,0.0739942005841735
6.26180339983473,15,0.128584647442253,0.185498625469005,0.252877418804987
9.17032764359644,30.7,0.160796190548951,0.323088168381685,0.27633096704572
7.43497875524262,17.3,0.0539814148681158,0.0617617080528057,0.0424794686187297
2.75109895397193,7,0.0250207858767066,0.0470964534902962,0.0287079973667016
8.73126045258696,21.5,0.167476582266569,0.182400153361927,0.0400096884330147
16.1118138474396,42.9,0.322626464095498,0.34819149381339,0.0349030552273658
6.95031719354657,26.1,0.147217932020834,0.132747695150887,0.0451694852620218
9.76292616343723,27.9,0.145282750460413,0.130512196642233,0.0477037278938945
8.02987603210094,16.5,0.062490805297309,0.0253272830121054,0.10078976991369
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7.46303618448344,26.1,0.0392855492524252,0.027291533117977,0.0565124898258847
6.60202448289366,22.9,0.0444748451354041,0.0458112942304684,0.0318081302047477
7.83063912403765,17.4,0.0652197230323633,0.0837774921061911,0.0421525060001246
6.37171305637089,12.4,0.0861367957721374,0.112039891709564,0.0151062655358904
5.98087862198432,13,0.0779247842246261,0.118902638636063,0.0121404199584768
0,0,0,0,0
13.1623222598722,28.2,0.0881976081267101,0.119825950227289,0.0288535595707988
5.74965611619908,16.1,0.0228419857184886,0.04531894265464,0.0646953253395385
11.8551101371365,32.6,0.0466253979066443,0.115713704835392,0.0975804651147349
10.4770658626788,25.9,0.0291002324675532,0.0242669071375514,0.059564344288875
0,0,0,0,0
10.1190369645984,22.6,0.0252782761894621,0.0497121560410987,0.18228679441309
7.44685412530932,19.6,0.0793903374484108,0.0506827014761734,0.231175860585832
9.05508395623947,18.9,0.160102926977787,0.0221617113306466,0.212483843103808
12.1400539163098,30.1,0.172391597229574,0.262317928158111,0.268599989766296
10.0327282612277,26.4,0.0990399113648818,0.137872738939937,0.15955154255443
10.6484228452344,30.3,0.245298351733706,0.347707946523514,0.559497419811653
19.0186415727498,55.8,0.214509968616078,0.313922760940042,0.625676877186198
6.43371799760662,17.4,0.055146729992867,0.0899304632294004,0.101796917723565
6.49683839193412,14.5,0.0458891734657553,0.0457702191857643,0.136320849510331
6.22978184354652,14.5,0.082313975811026,0.04957001183652,0.132462840947394
1.83431929410538,4.8,0.0706370990618451,0.049498839822088,0.0157737066336241
7.76908793055705,23.5,0.184176329554193,0.0258353090510572,0.255190440040909
6.40282608058206,12.3,0.140972391552969,0.0727415113446973,0.163040117898075
7.8445348665633,16.5,0.202317129499614,0.0851668379697382,0.252822223522775
6.9983504549936,17.9,0.202592943428981,0.119645860577334,0.272662149917106
7.36842156527681,21.4,0.177546499473288,0.128990959943922,0.232853101621368
20.5423111030513,50.7,0.316300033999308,0.227277045041189,0.248933482192598
13.9896000332715,45.5,0.206054494482892,0.177537618437384,0.138690760932982
12.9808180159663,40,0.133262473057701,0.0835628353238937,0.0705054595437326
7.63799116855401,25.1,0.16946727316364,0.124367572955008,0.120878983990277
18.6443605902209,62,0.377992044922526,0.354624336977264,0.501525028323369
